ENG_NAME,year,ndvi_all,ndvi_crop,rain_gs,drought_class,drought_pixel_rate,median,cropland_pct
Zhijin,2011,0.6312340435988173,0.54185975426451,680.9748389780136,,,,3.332235401204219
Guanshanhu,2011,0.5399628113931497,0.48111242717983,607.0559124610068,,,,0.8585294211551363
Huaxi,2011,0.5678284503254075,0.518713800963318,636.6438995985553,,,,12.60055417198841
Kaiyang,2011,0.6153065784205216,0.4965257392473116,562.0579648340647,,,,0.3329483995264734
Nanming,2011,0.4878472005707441,0.5113321018479986,615.0862276848815,,,,2.23661764027848
Qingzhen,2011,0.5836757202557253,0.5132222564734177,629.795010930553,,,,3.4670192448949595
Wudang,2011,0.6174173708844415,0.5060041666666667,595.0377459619028,,,,0.1097375193295826
Xifeng,2011,0.6267837476177627,0.5303059722222222,538.7207372889505,,,,0.3608225055137449
Xiuwen,2011,0.6099525056249188,0.5130532312925169,579.7345896788977,,,,0.2790995482418099
Yunyan,2011,0.4334192590685964,0.4669148871745772,610.4239807990319,,,,1.6371877072739325
Baiyun,2011,0.531677329542174,0.4971866666666667,605.8435741734097,,,,0.463004993191103
Bozhou,2011,0.6048694359450393,0.5509726132619046,542.394673394184,,,,0.3291591893929039
Chishui,2011,0.7254042176095458,,516.8515700412129,,,,0.0
Daozhengelaozumiaozu,2011,0.7036030579865056,0.6158031502200014,589.1201643222714,,,,0.362037708402099
Fenggang,2011,0.6001975365005864,0.5788479166666667,610.868371747633,,,,0.0132555880100867
Huichuan,2011,0.6475812728455326,0.551724558080808,518.3096013986677,,,,0.0657557984365592
Meitan,2011,0.6218237172018304,0.5158658045977011,603.4766698807367,,,,0.1738245866094767
Renhuai,2011,0.629779907093604,0.5376213946735022,524.8932361754541,,,,0.845914833623062
Suiyang,2011,0.6734554028988514,0.5559841374269004,562.6618671666874,,,,0.499793049936647
Tongzi,2011,0.6854941917767233,0.5855699099536288,529.8637658651523,,,,0.4280443029668578
Wuchuangelaozumiaozu,2011,0.6812516298468911,0.6028937136647088,607.3579969916908,,,,0.3173505550547649
Xishui,2011,0.6744003332856304,0.5797168010752688,507.5067053196007,,,,0.1542982328473391
Yuqing,2011,0.6046122959756735,0.494278209147916,603.2066194952394,,,,0.1213940636677859
Zhengan,2011,0.6868464551169979,0.6088995014519525,594.0703220474506,,,,0.5374867708657205
Honghuagang,2011,0.5720942584424422,,528.7432127169956,,,,0.0
Bijiang,2011,0.6428278663627852,0.5426178921568628,600.3226403200347,,,,0.1752654670805311
Dejiang,2011,0.6105962905315099,0.560596945520857,626.8532092754317,,,,0.282678600620447
Jiangkou,2011,0.6477434890199313,,638.2794372411556,,,,0.0
Shiqian,2011,0.6105607410056969,0.5012791666666667,632.3181869556219,,,,0.0203202837975991
Sinan,2011,0.5742347682483592,0.4792757142857144,619.1750203678525,,,,0.0477461813002081
Songtaomiaozu,2011,0.6407974298384247,0.5575870899045205,697.7007374793588,,,,0.106202726155739
Wanshan,2011,0.641149448707805,0.541584375,591.9550353438798,,,,0.0593635528737197
Yanhetujiazu,2011,0.6345060129296658,0.5522118356606476,640.2584386590103,,,,0.8710159395916927
Yinjiangtujiazuandmiaozu,2011,0.6458579269729747,0.540477380952381,685.2864231110456,,,,0.0253834013459175
Yupingdongzu,2011,0.5726479279074955,0.5363442708333335,585.6965765085655,,,,0.1911698281533182
Cengong,2011,0.6463902944334695,,595.1181863727217,,,,0.0
Congjiang,2011,0.6435912961831796,0.5170311467770198,822.8312252456699,,,,0.0677082795905818
Danzhai,2011,0.626533521306064,0.506042556634304,679.5933254943501,,,,1.3763281930347002
Huangping,2011,0.5871200745705055,0.5043232250932924,611.8453299460658,,,,1.1529161098511465
Jianhe,2011,0.6520269639309142,0.5125979166666668,675.8554900339033,,,,0.0114101617558225
Jinping,2011,0.6397642414706328,0.5214400468892928,734.4588747891703,,,,0.6768634021617014
Kaili,2011,0.5796138788355486,0.5180390868205869,646.8776512245819,,,,0.1295503872491013
Leishan,2011,0.6587595425671939,,700.8616756116907,,,,0.0
Liping,2011,0.6501091738748593,0.5571568497850977,794.211913243766,,,,0.0699572414605866
Majiang,2011,0.6226537210441138,0.53905195035461,663.5518348888697,,,,0.2342795368308867
Rongjiang,2011,0.6645311977988859,0.536827824858757,741.7460005298293,,,,0.1059165205740615
Sansui,2011,0.6369885468077248,0.5236041666666666,638.8891796143803,,,,0.024231712184275
Shibing,2011,0.6206360200988871,0.4935179924242424,608.400406623664,,,,0.1800570020027731
Taijiang,2011,0.6515806783877746,,669.9056690423043,,,,0.0
Tianzhu,2011,0.6705357406300004,0.5338477557027219,704.2474851160441,,,,1.2004976853149187
Zhenyuan,2011,0.6348026097843554,0.4580541666666666,626.066128608785,,,,0.0132085821597119
Duyun,2011,0.6056412790761521,0.5023784494790174,698.4459256089048,,,,0.7528896069997555
Dushan,2011,0.568947825716854,0.4605180461561959,744.1161268863563,,,,2.268073886546551
Fuquan,2011,0.5839149160280498,0.4692449408400518,618.6454888754305,,,,1.9000415442423029
Guiding,2011,0.6293917271373665,0.5168714562568,647.4763169039954,,,,1.9846145338437
Huishui,2011,0.5945114452572491,0.5146264920447045,672.2684427347762,,,,3.2161450122685062
Libo,2011,0.6457279670461169,0.5277504553697626,778.2013281263867,,,,0.3420179137960863
Longli,2011,0.6279063430171589,0.5310557839762129,638.3755966342484,,,,1.561627333953895
Luodian,2011,0.5965289917542849,0.4981771375207797,727.1960510623005,,,,1.42830075791035
Pingtang,2011,0.5810571063864456,0.5051765948348054,737.0275596426486,,,,1.3923893833101004
Sandushuizu,2011,0.6280358965326802,0.5022923484848479,739.6294019502055,,,,0.9778627380074192
Wengan,2011,0.6054899262919592,0.4950368646759848,596.7523451710623,,,,0.2552088108325727
Changshun,2011,0.6058885801096141,0.5467528921060502,666.0518205425403,,,,5.319764488672762
Anlong,2011,0.5934325189651614,0.514292682641913,775.3398008282013,,,,6.702513152252508
Ceheng,2011,0.6353412207495638,0.5253823182001895,766.7279196821662,,,,0.6167886361640534
Puan,2011,0.6081420727506197,0.5023798549427938,752.8370778187505,,,,2.889410324973587
Qinglong,2011,0.5849530938960478,0.5187317781300625,776.6257670130669,,,,4.400841459366841
Wangmo,2011,0.6291776053775618,0.5353354522152689,741.3473658412427,,,,1.847908153841667
Xingren,2011,0.5878029760778544,0.5098280496259581,789.1548789307536,,,,6.603030601557847
Xingyi,2011,0.593808023494746,0.4995949833205232,663.100141611525,,,,4.785560651562789
Zhenfeng,2011,0.5670154671703181,0.5017691431505131,742.4567988663118,,,,10.521882137488532
Liuzhite,2012,0.464815535047365,0.4591394905666176,1109.8488101919013,,,,2.27228048698804
Panzhou,2012,0.4419860911512915,0.4422685858585858,1079.5203055288312,,,,0.0864725450880446
Shuicheng,2012,0.4634276751733603,0.4250747114091687,960.7804021802586,,,,1.921523088068112
Zhongshan,2012,0.4426728452313972,0.4442525299153966,900.714636953636,,,,3.186154509638887
Guanlingbuyizumiaozu,2012,0.4710270249032247,0.4517841985965585,1087.1113385809915,,,,18.30559404058004
Pingba,2012,0.5068446152910303,0.486743407127506,976.2637244834827,,,,23.04381036544468
Puding,2012,0.4436512467532323,0.4514081288747828,1085.3765651025844,,,,9.911927761216717
Xixiu,2012,0.48953029579314,0.4748567679879026,1026.632175768308,,,,21.52884621920908
Zhenningbuyizuandmiaozu,2012,0.518171378102376,0.4654611314787256,1027.541736819796,,,,5.147267131763767
Ziyunmiaozuandbuyizu,2012,0.5524864756989497,0.4751082137718157,970.1393993965686,,,,1.5019892158423918
Dafang,2012,0.5190344961008343,0.4866702311650817,951.7912630706352,,,,18.02780994513717
Hezhang,2012,0.5102076571613814,0.4928073748217381,823.6458007346577,,,,5.124168693188555
Jinsha,2012,0.5715567308938052,0.5049717064411301,967.9080878196262,,,,1.431018253961164
Nayong,2012,0.4725375076477998,0.4418520023471737,946.0363369201316,,,,6.898442444125343
Qixingguan,2012,0.5211592482020992,0.4850184054800837,923.1425379714092,,,,9.75842044134727
Qianxi,2012,0.5296388097723137,0.4745923480380733,956.1691276617972,,,,9.388543507179223
Weiningyizuhuizumiaozu,2012,0.4948755388078933,0.4982886148518344,739.3703844059874,,,,34.22099558416516
Zhijin,2012,0.4692652163219079,0.4626590153144773,996.2458252046712,,,,3.332235401204219
Guanshanhu,2012,0.480292564411318,0.4777648274599688,942.992861191658,,,,0.8585294211551363
Huaxi,2012,0.5113535835270011,0.4880658602069236,984.1238713552656,,,,12.60055417198841
Kaiyang,2012,0.5728177694775652,0.5184699413489734,934.8740966603648,,,,0.3329483995264734
Nanming,2012,0.4568195293086713,0.490082421489132,947.5470597493484,,,,2.23661764027848
Qingzhen,2012,0.5214919246727447,0.4798892095426832,938.2892970143284,,,,3.4670192448949595
Wudang,2012,0.5808294273473408,0.565027380952381,940.4819918911772,,,,0.1097375193295826
Xifeng,2012,0.5841519912950052,0.5487807449494949,912.5182940749248,,,,0.3608225055137449
Xiuwen,2012,0.5529041807956114,0.489679081632653,911.6644653194152,,,,0.2790995482418099
Yunyan,2012,0.4100337248658868,0.4794452779696133,919.3469296410196,,,,1.6371877072739325
Baiyun,2012,0.4985154477799613,0.5239758333333333,940.1841880350254,,,,0.463004993191103
Bozhou,2012,0.5374420704719848,0.5214551994299722,970.0424995898544,,,,0.3291591893929039
Chishui,2012,0.6600799380651523,,1134.1468585087991,,,,0.0
Daozhengelaozumiaozu,2012,0.5669016712248512,0.5325171042572449,1125.5530708422814,,,,0.362037708402099
Fenggang,2012,0.5576642434765501,0.50308125,1002.4461482833082,,,,0.0132555880100867
Huichuan,2012,0.5345320450370481,0.4834472222222223,994.0792974583908,,,,0.0657557984365592
Meitan,2012,0.5547945383859821,0.4932755747126437,1001.2856322443736,,,,0.1738245866094767
Renhuai,2012,0.5941467040498076,0.527525092401377,999.1002114296334,,,,0.845914833623062
Suiyang,2012,0.5743404837630691,0.5134545421318447,1055.503157674663,,,,0.499793049936647
Tongzi,2012,0.5735000410077613,0.5042615334843092,1065.7148274105111,,,,0.4280443029668578
Wuchuangelaozumiaozu,2012,0.5448895081775662,0.4865977828730382,1161.6693723554306,,,,0.3173505550547649
Xishui,2012,0.6147496614473654,0.5680079301075269,1042.5957543903598,,,,0.1542982328473391
Yuqing,2012,0.5660575531621744,0.5034070496555374,928.4924595487596,,,,0.1213940636677859
Zhengan,2012,0.5974777281429656,0.5406946143760887,1150.8498720541136,,,,0.5374867708657205
Honghuagang,2012,0.4832167701815849,,968.8512148045888,,,,0.0
Bijiang,2012,0.6032938965003267,0.5384397058823531,934.2065147157296,,,,0.1752654670805311
Dejiang,2012,0.5429674428050804,0.4871841346851234,1023.1652713642104,,,,0.282678600620447
Jiangkou,2012,0.5586610940305159,,900.1554930821911,,,,0.0
Shiqian,2012,0.5816596333106049,0.5649270833333333,883.0781324349698,,,,0.0203202837975991
Sinan,2012,0.5714507032082153,0.5112154761904762,898.9995387101966,,,,0.0477461813002081
Songtaomiaozu,2012,0.5842946811996017,0.5220724955623892,1008.9181967414048,,,,0.106202726155739
Wanshan,2012,0.5941158132854537,0.5167822916666667,917.4452616279824,,,,0.0593635528737197
Yanhetujiazu,2012,0.5563044981217294,0.5138360401621445,1065.6308750728756,,,,0.8710159395916927
Yinjiangtujiazuandmiaozu,2012,0.5801479236817286,0.554995238095238,923.2507017644886,,,,0.0253834013459175
Yupingdongzu,2012,0.5423353969726726,0.5250844223484848,830.9270695665369,,,,0.1911698281533182
Cengong,2012,0.6055100438520064,,831.1652560801871,,,,0.0
Congjiang,2012,0.5726917989076222,0.5253896357603551,1026.1978648175905,,,,0.0677082795905818
Danzhai,2012,0.5412039457942955,0.4965734296852015,1004.380324527765,,,,1.3763281930347002
Huangping,2012,0.5617738756404002,0.5200883361556231,919.1100585923004,,,,1.1529161098511465
Jianhe,2012,0.61077483465725,0.4659395833333333,834.2507409585426,,,,0.0114101617558225
Jinping,2012,0.6240114637054494,0.543396155299989,997.378319085244,,,,0.6768634021617014
Kaili,2012,0.5494942683411297,0.5206199779541446,964.5297646527688,,,,0.1295503872491013
Leishan,2012,0.5509922851626241,,985.5408746628405,,,,0.0
Liping,2012,0.6055931467012546,0.5412987380549109,1034.6333344640948,,,,0.0699572414605866
Majiang,2012,0.5522049959218599,0.5269147163120568,1011.1645693773768,,,,0.2342795368308867
Rongjiang,2012,0.581333529444106,0.4996621468926555,931.153104611928,,,,0.1059165205740615
Sansui,2012,0.5962936725476261,0.43243125,789.400145912114,,,,0.024231712184275
Shibing,2012,0.5710387108229406,0.5627816287878789,864.5905718556264,,,,0.1800570020027731
Taijiang,2012,0.6074797915558777,,863.9941961174604,,,,0.0
Tianzhu,2012,0.620575669994327,0.5253058047361027,932.2115701865662,,,,1.2004976853149187
Zhenyuan,2012,0.5980072146414385,0.5287124999999999,818.4931062602101,,,,0.0132085821597119
Duyun,2012,0.5381075884545409,0.5049305420131922,973.738730055471,,,,0.7528896069997555
Dushan,2012,0.5430377034526166,0.4840706416560957,959.2036520624472,,,,2.268073886546551
Fuquan,2012,0.5431924136696117,0.4853454866679611,965.1429657686044,,,,1.9000415442423029
Guiding,2012,0.553335845955251,0.4887503200013058,981.8911274193724,,,,1.9846145338437
Huishui,2012,0.5480918437123833,0.4948202177277129,930.8273717931056,,,,3.2161450122685062
Libo,2012,0.6151550840134902,0.5748560363495747,1023.9861434299738,,,,0.3420179137960863
Longli,2012,0.5612094878574574,0.5177822807748975,992.135570494774,,,,1.561627333953895
Luodian,2012,0.5778189072724506,0.5117252140373287,950.7569681072272,,,,1.42830075791035
Pingtang,2012,0.5660839666641326,0.5016363414684414,939.2075892332714,,,,1.3923893833101004
Sandushuizu,2012,0.5807755520037469,0.5266985642135645,969.270125333096,,,,0.9778627380074192
Wengan,2012,0.5474986370441093,0.5032238358543076,963.9833423224336,,,,0.2552088108325727
Changshun,2012,0.5603358874831124,0.5084144438488187,973.0338352099848,,,,5.319764488672762
Anlong,2012,0.4788115040291713,0.4355623368612185,1028.5128287986518,,,,6.702513152252508
Ceheng,2012,0.5824737898515586,0.5296579165548411,1035.8839590997325,,,,0.6167886361640534
Puan,2012,0.4433217791111525,0.3953225122038201,1031.3768196391227,,,,2.889410324973587
Qinglong,2012,0.4573404199787523,0.4500801966865406,1038.7739202938435,,,,4.400841459366841
Wangmo,2012,0.5884854608534249,0.5394299738931556,978.6623555461592,,,,1.847908153841667
Xingren,2012,0.4403241395108987,0.4195189197899605,1020.4227926259327,,,,6.603030601557847
Xingyi,2012,0.4666290563083211,0.435885663087608,1088.9506261541076,,,,4.785560651562789
Zhenfeng,2012,0.5018921183158769,0.4691015110299664,1018.9162753881736,,,,10.521882137488532
