行政区划代码,年份,地区名称,经度,纬度,所属省份,所属城市,行政区域土地面积(平方公里),乡及镇个数(个),乡个数(个),镇个数(个),街道办事处个数(个),村民委员会个数(个),年末总户数(户),乡村户数(户),年末总人口(万人),乡村人口(万人),户籍人口数(万人),年末单位从业人员(人),城镇单位在岗职工人数(人),乡村从业人员数(人),农林牧渔业从业人员数(人),年末第二产业单位从业人员(人),年末第三产业单位从业人员(人),农业机械总动力(万千瓦特),固定电话用户(户),移动电话用户数(户),宽带接入用户数(户),地区生产总值(万元),第一产业增加值(万元),第二产业增加值(万元),工业增加值(万元),第三产业增加值(万元),农业增加值(万元),牧业增加值(万元),人均地区生产总值(元/人),城镇单位在岗职工平均工资(元),城镇居民人均可支配收入(元),农村居民人均可支配收入(元),地方财政一般预算收入(万元),各项税收(万元),地方财政一般预算支出(万元),城乡居民储蓄存款余额(万元),年末金融机构各项贷款余额(万元),出口额(美元),实际利用外资金额(美元),农作物总播种面积(千公顷),常用耕地面积(公顷),机收面积(公顷),设施农业占地面积(公顷),农用机械总动力(千万瓦),粮食总产量(吨),棉花产量(吨),油料产量(吨),肉类总产量(吨),农林牧渔业总产值(万元),规模以上工业企业数(个),规模以上工业总产值(万元),城镇固定资产投资完成额(万元),全社会固定资产投资(万元),社会消费品零售总额(万元),房地产开发投资(亿元),普通小学学校数(个),普通中学学校数(个),普通小学专任教师数(人),普通中学专任教师数(人),普通小学在校生数(人),普通中学在校学生数(人),中等职业教育学校在校学生数(人),医院、卫生院床位数(床),医院和卫生院卫生人员数_卫生技术人员(人),医院和卫生院卫生人员数_执业医师(人),各种社会福利收养性单位数(个),各种社会福利收养性单位床位数(床),全社会用电量(万千瓦时),城乡居民生活用电量(万千瓦时),废气中氮氧化物排放量(吨),废气中烟尘排放量(吨),工业废气中二氧化硫排放量(吨),艺术表演场馆数_剧场、影剧院(个),公共图书馆总藏量(千册),体育场馆机构数(个)
522702,2009,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1688,15,,,,60,110423,67588,32,25,32,8270,15746,145933,91562,,,15,24879,,,456414,69971,207039,,179404,,,15188,34485,,3291,31951,,78650,201455,277429,,,,15467,,,15,134088,,9508,12173,102206,38,673524,207086,228179,92844,1,116,19,1595,1207,25836,21508,,534,610,,6,106,,,,,,,,
522702,2010,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,15,,,,60,115210,67610,33,25,33,17506,17500,146099,90687,,,18,152700,,,538967,64409,256431,230300,218127,,,18829,36874,,3886,40051,,96011,235872,357438,,,,15444,,,18,134873,,7864,12363,104700,41,854718,347243,359404,102848,1,116,19,1562,1291,23014,21535,,513,585,,7,121,,,,,,,,
522702,2011,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1688,15,,,,60,117448,67810,33,26,32.83,19342,,148634,90851,,,19,28154,11254,12594,661313,63572,328649,273700,269092,,,23364,,,4834,49000,,122820,283472,447925,,,,15440,,,19,88659,,9767,12363,104900,23,1123710,446960,,123521,2,94,19,1452,1270,20827,15542,,873,670,123,7,122,64092,9572,,,13848,1,30,2
522702,2012,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1688,15,,,,60,118277,68010,33,26,32.92,20548,,147623,90047,,,,29000,188700,79000,796294,75785,396100,329900,324400,,,28387,,,5678,92300,,175500,343154,586094,,,,,,,,107451,,10240,13014,121500,30,1317684,671691,690000,143361,1,94,19,1426,1235,19368,19793,,1086,759,21,9,120,67815,,,,,1,,2
522702,2013,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,15,6,9,2,,,,33,,32.69,,,145700,,33486,28576,22,25000,218840,108500,922405,86600,445204,356000,390600,51946,31170,32272,,20073,6399,155200,125100,184200,438745,651825,,,,,3680,943,22,103913,,10828,13676,144700,38,1369698,863000,863000,164174,4,93,19,1309,1335,18786,18786,2598,1191,1218,743,6,230,129009,3901,1490,12069,13616,3,49,7
522702,2014,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,6,1,5,2,,,,33,,32.72,,,149900,,51300,64700,23,21400,196200,28400,1120400,124400,512368,377400,483600,81830,29881,38342,,22091,7495,115200,79600,231800,483800,768900,,,,,3886,639,23,116526,,12634,13782,174100,66,1849500,1183367,1183400,186588,14,76,18,1232,1282,19068,6971,3964,1273,918,271,6,187,135188,4068,4500,15588,53676,3,841,3
522702,2015,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,6,1,5,2,,,,33,,33.2,,,154100,,49267,44994,24,20500,,,1244342,129900,557775,408700,556600,90774,31963,42521,,24344,8301,135500,87500,281900,511099,997800,,,,,2680,655,24,117621,,13367,14045,129900,80,2081700,1389767,1389800,207900,,66,17,1206,,20476,9962,4909,1242,,,4,213,,,,,,,,
522702,2016,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,6,1,5,2,,,,29,,33.38,,,152500,,32000,43300,26,15000,,,1383440,138180,611289,442000,634000,95382,35346,47081,,26633,9139,145000,89300,304400,663166,1365244,,,,,3875,764,26,116910,,13928,13425,139700,116,2379200,1176100,1176100,236800,,62,15,1342,,22628,18000,3035,1520,,,4,320,,,,,,,,
522702,2017,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,6,1,5,2,,,,30,,33.54,,,147400,,34700,46200,26,14400,,,1555281,152346,696600,508000,706335,104702,39266,52686,,29296,10071,155030,92298,325187,742318,1574980,,,,,5667,613,,,,14312,,154500,127,,,,268500,,62,14,1413,,24700,14064,2935,1525,,,7,288,,,,,,,,
522702,2018,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,6,1,5,2,,,,30,,33.791,,,145352,,37975,52050,,8866,,,1761649,163359,791918,566400,806400,,,59413,,32050,11058,124871,,326307,758218,1876638,,,,,,203,,,,14621,,166000,141,,,,,,57,10,1487,,27146,13859,,1732,,,7,763,,,,,,,,
522702,2019,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,6,1,5,2,,,,30,,34.002,,,138300,,36726,53027,,12600,,,1832932,174119,937714,704700,721099,,,61653,,35158,12230,105313,,307378,808256,1937628,,,,,,116,,,,12333,,176800,131,,,,,,58,10,1528,,29302,14286,,2031,,,6,763,,,,,,,,
522702,2020,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,6,1,5,2,,,,30,,34.18,,,127000,,,,,12056,,,1917814,198266,956362,707260,763186,,,63842,,37022,13221,100378,,336504,864599,2182626,,,,,,138,,,,13017,,201175,106,,,,,,55,8,1507,,30663,14445,,2031,,,8,643,,,,,,,,
522702,2021,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,6,1,5,2,,,,30,,34.2,,,127229,,,,,13800,,,2172200,214300,1113700,834400,844200,,,72721,,40317,14675,130108,,337117,983331,2431703,,,,,,152,,,,12669,,217000,98,,,,,,49,10,1547,,30791,14809,,2058,,,6,693,,,,,,,,
522702,2022,福泉市,107.520386,26.686335,贵州省,黔南布依族苗族自治州,1692,6,1,5,2,,,,,,34,,,,,,,,12065,,,2381382,226368,1285272,,869743,,,,,,,147214,,340511,1145777,2836284,,,,,,92,,,,16460,,,105,,,,,,,,,,30001,17071,,2022,,,1,50,,,,,,,,
522722,2000,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2376,17,,,,169,75182,34097,16,15,16,7077,,91696,72455,,,6,5914,,,45299,14119,14252,,16928,,,2790,,,1197,3811,,6281,17682,39609,,,,8530,,,6,51500,49,5375,6008,28800,6,3453,4722,,12400,,102,12,1040,,20283,7828,,195,,,10,125,,,,,,,,
522722,2001,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2441,17,,,,169,39524,34213,16,15,16,7482,,93494,82785,,,8,9206,,,49185,16135,14824,,18226,,,2991,,,1200,3990,,10346,20966,40465,,,,8460,,,8,53096,51,3778,6086,30700,5,3278,7112,,13600,,99,13,1163,,19746,10180,,196,,,,,,,,,,,,
522722,2002,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2376,17,,,,170,41232,34890,16,15,16.5,7476,6056,93587,81324,,,7,12028,,,54761,15734,17917,,21110,,,3297,9838,,1176,3947,,10802,25223,44178,,,,8068,,,7,41401,47,3521,6262,29200,5,3656,9538,13261,15029,,99,12,1182,,19095,11708,,212,,,,,,,,,,,,
522722,2003,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2376,16,,,,170,40929,35850,16,15,16,7412,9800,88655,70743,,,8,13051,,,62865,15665,23544,,23656,,,3753,9900,,1282,4034,,12118,30743,31639,,,,7992,,,8,49298,49,4989,5960,32500,18,15531,13370,17192,16504,,97,13,1182,,18506,11990,,245,,,,,,,,,,,,
522722,2004,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2441,17,,,,94,42550,34457,16,15,16,6725,11693,90080,68113,,,10,16718,,,71507,18507,28527,,24473,,,4234,11639,,1495,4922,,14555,37499,34283,,,,7996,,,10,53763,49,5585,7568,35300,20,23983,27189,23701,20073,,93,12,1133,,18175,9525,,259,,,9,71,,,,,,,,
522722,2005,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,16,,,,94,43253,36794,17,15,17,6520,10558,90439,65026,,,10,19218,,,67645,20222,22489,,24934,,,3972,14726,,1655,5556,,18595,45393,35676,,,,7996,,,10,55800,57,5670,9548,37606,24,26092,19163,22580,19113,0,96,12,1148,,18044,12253,,255,,,6,45,,,,,,,,
522722,2006,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2441,16,,,,94,45036,36194,17,15,17,6538,9836,91230,62000,,,10,22388,,,76873,21742,25212,,29919,,,4495,15969,,1751,6305,,20906,54995,42362,,,,8007,,,10,57728,62,6016,10671,40727,26,35814,34625,38728,21817,0,94,11,1100,,18681,8927,,369,,,6,45,,,,,,,,
522722,2007,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,17,,,,94,45971,37938,17,15,17,6592,5915,92533,62419,,,13,16023,,,91475,27221,29042,,35212,,,5301,19495,,2159,6944,,27217,66857,45695,,,,8033,,,13,58327,75,5768,10123,50505,27,47331,48903,61743,25600,0,88,11,1110,,18202,11513,,317,,,6,45,,,,,,,,
522722,2008,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,17,,,,94,47969,38882,17,16,17.1,7479,5813,93572,59877,,,15,17500,,,113378,31230,39265,,42883,,,6872,21299,,2618,8292,,40361,79199,47013,,,,8033,,,15,59928,84,4145,7757,53627,25,71008,30224,69048,32317,1,81,10,1040,,17488,9115,,699,,,6,45,,,,,,,,
522722,2009,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,17,,,,94,47668,40993,17,16,17,7400,6492,98699,64055,,,18,18100,,,148429,28899,56673,,62857,,,8969,32241,,3009,10733,,53357,95705,74881,,,,8022,,,18,62025,100,4391,8426,49388,25,88037,70236,78086,39811,0,77,10,1010,,16400,12136,,699,,,6,45,,,,,,,,
522722,2010,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2416,17,,,,94,52709,41257,17,16,17,8138,8100,100681,66640,,,20,18660,,,177086,33538,64693,55200,78855,,,12048,30687,,3528,13533,,67237,110636,91961,,,,8033,,,20,63210,113,3559,8487,57300,27,112392,96158,142321,47720,3,73,10,943,,14999,12537,,699,,,6,45,,,,,,,,
522722,2011,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,17,,,,94,53959,41950,18,16,17.5,7733,,99188,57832,,,21,17479,,,208770,31683,77605,68100,99482,,,14452,,,4375,16766,,89420,136652,105046,,,,8010,,,21,38746,108,4225,8470,54300,19,150054,156282,210089,58041,,71,9,880,,14150,12858,,480,,,6,125,,,,,,,,
522722,2012,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,17,,,,94,55274,41307,18,16,17.58,8217,,100471,57203,,,,16283,,,274700,41468,91008,78300,142200,,,19014,,,5124,18881,,103810,175992,151817,,,,,,,,45412,112,4128,8719,70800,25,208290,226653,308138,67850,,67,9,829,,13190,11573,,480,,,6,125,,,,,,,,
522722,2013,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,16,9,7,1,,,,18,,17.55,,,100800,,10347,36568,25,13725,,,327429,48892,104459,88800,172600,24353,16655,24050,,19215,5934,41778,34559,122772,229810,229111,,,,,,161,25,45690,120,4441,9237,87900,28,310233,415172,419375,77717,,48,9,762,,12511,8210,3037,817,,,3,128,,,,,,,,
522722,2014,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,7,2,5,1,,,,18,,17.53,,,102000,,10671,38641,25,12975,,,414906,84300,121470,97500,209100,48152,22460,32619,,21057,6916,27093,19524,146231,260047,312663,,,,,630,177,25,47415,126,4716,9392,114500,19,337554,550482,550482,88525,,39,8,728,,12162,12226,3542,838,,,3,255,,,,,,,,
522722,2015,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,7,2,5,1,,,,18,,17.86,,,106200,,11211,40368,26,12470,,,453019,87600,129214,102600,236200,47545,21725,35620,,23247,6916,31007,22976,175935,268521,359906,,,,,1456,68,26,50255,152,5031,9601,87600,19,393891,683746,683746,98800,,40,7,742,,12254,11532,3603,945,,,5,761,,,,,,,,
522722,2016,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2432,7,2,5,1,,,,13,,17.98,,,108200,,7600,14600,27,11421,,,504800,89044,140057,110700,275700,49333,25499,39492,,25479,8452,32500,23132,190273,346670,488909,,,,,1456,73,27,50555,149,5060,9275,99200,21,419839,593943,593943,112500,,39,7,770,,12634,10922,3332,945,,,7,1363,,,,,,,,
522722,2017,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2415,7,2,5,1,,,,13,,18.15,,,106400,,12632,35238,31,11530,,,563433,97803,155924,122500,309705,52548,28088,43542,,27925,9314,36818,27654,208316,423023,655399,,,,,1505,100,,,146,6105,,109800,23,,,,127200,,36,7,782,,13059,10753,3231,993,,,7,1227,,,,,,,,
522722,2018,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2415,7,2,5,1,,,,13,,18.329,,,107266,,13407,35580,,14859,,,617400,103400,176800,135100,337200,,,46986,,30363,10246,37317,,206745,487434,826969,,,,,,100,,,24,5217,,116000,28,,,,,,35,8,895,,13737,13502,,971,,,6,822,,,,,,,,
522722,2019,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2415,7,2,5,1,,,,13,,18.458,,,102000,,8600,19600,,16259,,,702252,110276,126802,83400,465174,,,52960,,33004,11393,35095,,219863,468911,862523,,,,,,47,,,,5273,,123000,27,,,,,,36,8,912,,14454,10111,,941,,,6,753,,,,,,,,
522722,2020,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2415,7,2,5,1,,,,16,,18.56,,,102800,,,,,12745,,,679401,121437,98479,58317,459486,,,43537,,34523,12293,28055,,218312,481999,1040748,,,,,,47,,,,5308,,135040,17,,,,,,36,8,918,,15071,9649,,967,,,8,787,,,,,,,,
522722,2021,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2415,7,2,5,1,,,,15,,18.6,,,101759,,,,,12701,,,746542,130373,113128,66100,503041,,,48211,,37664,13633,30179,,218573,533964,1104802,,,,,,47,,,,5427,,145000,14,,,,,,35,8,816,,15131,9680,,1028,,,8,787,,,,,,,,
522722,2022,荔波县,107.886450,25.410654,贵州省,黔南布依族苗族自治州,2416,7,2,5,1,,,,,,19,,,,,,,,12679,,,772820,136310,111207,,525304,,,,,,,24108,,200792,625569,1199022,,,,,,47,,,,6082,,,14,,,,,,,,,,15211,9871,,1072,,,8,757,,,,,,,,
522723,2000,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1630,20,,,,207,67301,52821,27,23,27,13572,,127218,97458,,,7,7343,,,154210,26777,93078,,34355,,,5539,,,1452,7103,,12927,40828,83152,,,,13030,,,7,78255,,6640,7739,39400,23,62306,5494,,29300,,127,14,1556,,34725,13845,,412,,,1,30,,,,,,,,
522723,2001,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,20,,,,208,68395,52933,28,23,28,13125,,128420,97201,,,4,17520,,,124510,27742,50124,,46644,,,4418,,,1472,6906,,13722,43411,81251,,,,12450,,,4,81178,,5265,7917,39000,21,101114,13690,,31200,,121,13,1443,,35399,13776,,374,,,1,175,,,,,,,,
522723,2002,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,20,,,,207,69568,54769,28,25,27.6,12680,12612,130210,100060,,,4,33703,,,130368,26493,52058,,51817,,,4581,9968,,1452,6564,,18077,47051,85986,,,,12041,,,4,46669,,5879,8480,37400,23,102509,5372,13419,33469,1,115,14,1423,,35704,14445,,472,,,1,175,,,,,,,,
522723,2003,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,19,,,,207,70498,55043,27,24,27,15712,16500,132436,93459,,,5,38940,,,149055,27291,65021,,56743,,,5193,10419,,1568,6439,,18020,53911,90222,,,,11946,,,5,81154,,4986,9087,41400,25,96643,20990,20990,36820,1,112,15,1505,,35589,14255,,408,,,9,71,,,,,,,,
522723,2004,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,19,,,,95,70938,55297,27,24,27,11070,16700,133841,91829,,,5,44258,,,172506,32378,80045,,60083,,,5961,10581,,1719,6650,,18050,61084,64837,,,,11941,,,5,85115,,6133,10505,47900,31,29549,2203,28014,41150,0,101,14,1493,,35521,14946,,393,,,,,,,,,,,,
522723,2005,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,20,,,,95,72994,56523,28,24,28,11128,16715,135632,91679,,,6,53757,,,170543,34890,83789,,51864,,,5845,12279,,1872,5901,,24625,71514,37645,,,,11928,,,6,86562,,6055,11014,50476,22,38570,12938,17352,24181,0,102,15,1534,,35058,15409,,430,,,9,71,,,,,,,,
522723,2006,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,20,,,,95,74810,57915,28,23,28,9992,16203,139026,88400,,,8,67404,,,196258,35072,101871,,59315,,,6678,13704,,1993,7740,,29242,80571,42087,,,,11928,,,8,88997,,5003,11244,52768,28,47121,19189,26276,27513,0,100,18,1489,,34516,15651,,463,,,9,71,,,,,,,,
522723,2007,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,20,,,,95,76301,57630,28,24,28,9991,9803,139966,88239,,,10,90464,,,227486,37996,124255,,65235,,,7699,18433,,2396,8199,,40144,92437,47355,,,,11928,,,10,91666,,5762,10458,58926,29,60059,42385,40092,32616,0,100,17,1487,,32481,15776,,463,,,9,71,,,,,,,,
522723,2008,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,20,,,,95,79933,58671,29,25,28.6,9294,8537,142888,90599,,,11,104546,,,268302,39007,150503,,78792,,,9724,22149,,2848,9382,,49689,116607,47156,,,,11928,,,11,94407,,3820,7867,61737,31,78004,36214,64542,41748,1,96,18,1397,,30637,16665,,405,,,10,325,,,,,,,,
522723,2009,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,20,,,,95,82158,60912,29,25,29,9089,7960,144871,93044,,,12,137876,,,238708,37000,106321,,95387,,,8590,26120,,3201,10570,,66812,142509,66364,,,,11808,,,12,97378,,5779,8410,59613,38,125032,41356,48998,50900,1,93,18,1340,,29208,16896,,495,,,10,325,,,,,,,,
522723,2010,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1627,20,,,,95,83982,61593,29,25,29,8972,9000,152584,87319,,,14,172345,,,287282,43332,134657,115800,109293,,,12187,28194,,3755,14038,,87826,170412,93448,,,,11834,,,14,99504,,5561,8618,70100,39,225437,113079,130938,60303,2,90,17,1376,,27153,17163,,422,,,10,325,,,,,,,,
522723,2011,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1627,20,,,,95,86185,62150,29,26,29.11,10093,,162948,92646,,,16,29122,,,348080,49536,165739,146700,132806,,,15108,,,4612,20516,,107796,211288,131345,,,,11700,,,16,62891,,6787,8850,80100,5,66103,196968,,72700,,89,16,1351,,24441,16421,,542,,,10,325,,,,,,,,
522723,2012,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1627,20,,,,95,88429,73849,29,27,29.18,10833,,167795,81474,,,20,23124,,,441100,60838,216000,174700,164300,,,19156,,,5425,33200,,124043,253561,167957,,,,,,,20,78106,,7179,9324,108300,25,368288,331410,,85100,,88,16,1431,,20939,15018,,603,,,2,56,,,,,,,,
522723,2013,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,20,12,8,,,,,29,,29.13,,,165700,,10444,75848,23,19361,,,509025,66846,245350,189000,194100,47326,13913,21653,,18784,6190,39512,30642,157081,315852,239158,,,,,761,48,23,75364,,6949,13274,124900,35,581682,540000,540000,97100,,87,15,1313,,19535,15707,2530,820,,,2,300,,,,,,,,
522723,2014,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,,,6,2,,,,29,,29.23,,,164600,,14378,24903,20,15300,,,624164,94500,277845,201400,251900,63706,21733,26095,,20486,7197,49694,39162,192303,350102,335369,,,,,1075,14,20,80540,,7394,10295,152100,45,814608,686533,686533,135200,,86,17,1306,,18774,15828,3926,1062,,,4,400,,,,,,,,
522723,2015,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,,,6,2,,,,30,,29.7,,,162600,,18314,43455,21,19756,,,697900,98900,313288,229700,285700,69153,22761,29104,,22658,7989,61175,47104,207931,392501,439134,,,,,3100,37,21,80934,,7602,10391,98900,52,1043824,856704,856704,151100,,74,17,1258,,19047,15307,3843,1440,,,4,368,,,,,,,,
522723,2016,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1631,,,6,2,,,,24,,29.95,,,155300,,21506,34596,24,207963,,,791132,103907,348724,248700,338500,72646,28001,32810,,24855,8851,66600,49917,220252,462374,611773,,,,,3100,41,24,91134,,7645,9942,110700,60,1230151,699047,699047,171100,,61,15,1219,,19514,14407,3020,1440,,,5,708,,,,,,,,
522723,2017,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1627,,,6,2,,,,24,,30.01,,,144600,,20172,92107,23,332161,,,887630,118562,396375,284600,372693,83830,30975,36641,,27415,9763,70122,49643,240850,531154,697343,,,,,3500,70,,,,8844,,126500,67,,,,191500,,50,12,1182,,20124,14131,3163,1440,,,4,364,,,,,,,,
522723,2018,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1627,,,6,2,,,,24,,30.182,,,141728,,15381,79430,,284643,,,998983,127564,446287,316700,425100,,,41111,,30046,10797,66187,,260861,576876,853511,,,,,,63,,,,8892,,136500,79,,,,,,44,9,1122,,20996,14128,,1339,,,4,346,,,,,,,,
522723,2019,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1627,,,6,2,,,,24,,30.228,,,138900,,23200,42300,,7575,,,1175066,136037,602098,506100,436931,,,48277,,32841,11953,66614,,242670,602327,880088,,,,,,122,,,,8468,,145100,72,,,,,,42,9,1177,,22059,14642,,1310,,,13,215,,,,,,,,
522723,2020,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1627,,,6,2,,,,25,,30.37,,,133600,,,,,7409,,,1241906,157334,620751,513174,463821,,,49311,,34450,12921,78140,,262790,653982,921738,,,,,,142,,,,8616,,166823,77,,,,,,39,10,1207,,22710,14989,,1206,,,13,215,,,,,,,,
522723,2021,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1627,,,6,2,,,,25,,30.3,,,136240,,,,,7375,,,1301413,169881,619014,495500,512518,,,51901,,37240,14265,80537,,263008,713992,1031587,,,,,,166,,,,8271,,180000,70,,,,,,39,9,1262,,22797,15345,,1365,,,8,602,,,,,,,,
522723,2022,贵定县,107.232889,26.557071,贵州省,黔南布依族苗族自治州,1627,,,6,2,,,,,,30,,,,,,,,7104,,,1344613,177647,638860,,528106,,,,,,,68091,,263808,813339,1160805,,,,,,152,,,,9582,,,69,,,,,,,,,,22476,15640,,1336,,,7,682,,,,,,,,
522725,2000,瓮安县,107.471555,27.078472,贵州省,黔南布依族苗族自治州,1974,23,,,,247,108198,89510,43,38,43,16980,,206510,180827,,,4,10942,,,114425,47535,38389,,28501,,,2570,,,1641,6531,,9369,24725,57763,,,,27030,,,4,172430,4,15168,18611,67300,22,34184,5324,,28900,,215,23,2275,,54706,29340,,599,,,2,25,,,,,,,,
522725,2001,瓮安县,107.471555,27.078472,贵州省,黔南布依族苗族自治州,1966,23,,,,247,108659,89689,43,38,43,15643,,206510,180800,,,7,19451,,,101510,45243,25606,,30661,,,2252,,,1484,4895,,11184,50412,56588,,,,27010,,,7,168888,,16094,18668,65200,18,32787,12218,,30200,,185,27,2157,,52584,30894,,610,,,2,25,,,,,,,,
522725,2002,瓮安县,107.471555,27.078472,贵州省,黔南布依族苗族自治州,1966,23,,,,247,110541,95101,44,39,43.5,15002,14344,212122,147882,,,8,23141,,,105854,39956,31182,,34716,,,2325,7728,,1412,5057,,14708,57383,56257,,,,24605,,,8,84021,1,15046,19954,56800,19,28738,16770,16108,33302,,172,28,2138,,50744,31522,,644,,,2,25,,,,,,,,
522725,2003,瓮安县,107.471555,27.078472,贵州省,黔南布依族苗族自治州,1966,22,,,,247,112450,97104,44,40,44,13993,20500,230151,142426,,,10,24280,,,120729,46634,35876,,38219,,,2631,8941,,1567,6318,,18237,67762,38734,,,,24603,,,10,182115,,15392,24617,68600,19,40289,18083,22300,37350,1,161,28,2124,,49232,31793,,665,,,2,25,,,,,,,,
522725,2004,瓮安县,107.471555,27.078472,贵州省,黔南布依族苗族自治州,1966,23,,,,247,114534,98221,44,40,44,13090,21444,231045,142510,,,11,25000,,,137100,51320,41528,,44252,,,2964,11872,,1794,7267,,22490,87311,41966,,,,24603,,,11,182972,,16204,27753,79000,22,47094,8999,28028,42100,1,154,27,2053,,48617,31183,,625,,,12,116,,,,,,,,
522725,2005,瓮安县,107.471555,27.078472,贵州省,黔南布依族苗族自治州,1974,23,,,,247,120715,99531,44,40,44,12858,17380,245800,148470,,,21,23000,,,162122,58149,53252,,50721,,,3473,15911,,2007,7542,,29873,112249,47816,,,,25792,,,21,182989,,15168,38585,87638,36,74155,15879,19699,29825,0,152,28,2062,,46985,33033,,552,,,12,58,,,,,,,,
522725,2006,瓮安县,107.471555,27.078472,贵州省,黔南布依族苗族自治州,1966,23,,,,247,123679,97282,45,41,45,12356,17372,290126,164800,,,22,25000,,,183273,62915,63928,,56430,,,3918,16989,,2126,10495,,38551,131450,55823,,,,24611,,,22,186648,,17763,43273,92824,35,85150,11531,38462,33816,0,145,28,2051,,45517,31625,,734,,,12,179,,,,,,,,
522725,2007,瓮安县,107.471555,27.078472,贵州省,黔南布依族苗族自治州,1974,23,,,,247,119983,104798,47,42,47,11824,11552,258223,141052,,,26,21000,,,219381,70481,76504,,72396,,,4669,23348,,2550,11605,,47202,160508,63477,,,,24568,,,26,192356,,18283,43355,106876,40,126115,46277,50321,40004,1,140,28,1955,,43204,31806,,722,,,12,179,,,,,,,,
522725,2008,瓮安县,107.471555,27.078472,贵州省,黔南布依族苗族自治州,1974,23,,,,246,131180,108438,45,43,45.2,11888,11437,262673,138855,,,28,25000,,,269568,80594,99951,,89023,,,5998,23684,,3015,15869,,70097,213053,67415,,,,24534,,,28,200813,,14261,31811,128599,40,165884,54991,59661,51180,1,135,28,1917,,40404,31403,,1064,,,12,179,,,,,,,,
